customer_id,occupation,income,age,residency,customer_type,risk_category,account_count,income_tier_fixed,income_tier_percentile,avg_spend_txn_count,avg_total_spend,avg_txn_amount,max_txn_amount_seen,total_odd_hour_txns,avg_channel_diversity,avg_location_diversity,total_international_txns,avg_weekday_txn_count,avg_weekend_txn_count,active_months,spend_e-commerce,spend_electronics,spend_fuel,spend_grocery,spend_pharmacy,spend_restaurants,spend_retail,spend_utilities,total_category_spend,pct_spend_e-commerce,pct_spend_electronics,pct_spend_fuel,pct_spend_grocery,pct_spend_pharmacy,pct_spend_restaurants,pct_spend_retail,pct_spend_utilities
STU100285,Student,13233.0,22.0,Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,6.0,26606.5725,4440.942130952381,189417.87,0.0,4.333333333333333,5.5,7.0,4.5,1.5,12.0,6880.65,24419.17,2941.61,29148.08,1845.94,524.1,7241.68,13340.33,86341.56,0.07969105492187076,0.2828205791046629,0.03406945623868737,0.33759037941867165,0.021379507157387474,0.0060700779555060164,0.08387247114830912,0.15450647405490472
STU100286,Student,13327.0,25.0,Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,5.0,6315.865000000001,1259.7029166666666,6663.5,0.0,3.5,4.666666666666667,3.0,3.5833333333333335,1.4166666666666667,12.0,0.0,30839.67,2031.29,25630.78,1912.9,4238.84,0.0,11136.9,75790.38,0.0,0.4069074465651181,0.02680142255521083,0.33817985871030065,0.025239350957205916,0.05592847007760088,0.0,0.1469434511345635
STU100287,Student,6011.0,20.0,Non-Resident,Corporate,Medium,1,Mass,Q1 - Bottom 25%,3.75,3083.91,829.86,3005.5,0.0,3.0,3.4166666666666665,3.0,2.75,1.0,12.0,1889.26,3005.5,0.0,6215.25,596.2,0.0,0.0,4263.13,15969.34,0.11830545282397394,0.18820439667512873,0.0,0.38919892744471596,0.03733404135674987,0.0,0.0,0.26695718169943156
STU100288,Student,10188.0,25.0,Non-Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,6.333333333333333,9367.633333333333,1461.9248412698414,5094.0,0.0,3.4166666666666665,5.5,10.0,4.5,1.8333333333333333,12.0,18879.670000000002,15282.0,1685.3000000000002,25925.32,1266.66,1478.35,3027.96,12774.56,80319.81999999999,0.2350561791597641,0.19026437061238435,0.02098236773936994,0.32277612175923703,0.015770204664303285,0.01840579324007449,0.03769878966362226,0.15904617316124464
STU100289,Student,3453.0,24.0,Non-Resident,Corporate,Medium,1,Mass,Q1 - Bottom 25%,2.75,1438.9624999999999,524.8506944444445,1726.5,0.0,2.1666666666666665,2.75,3.0,1.75,1.0,12.0,0.0,1726.5,199.55,6470.48,487.33,0.0,1596.21,6787.4800000000005,17267.55,0.0,0.09998523241571619,0.011556358603276088,0.3747190539480123,0.02822230136875237,0.0,0.09243986552811488,0.39307718813612824
STU100290,Student,2325.0,21.0,Resident,Corporate,Low,2,Mass,Q1 - Bottom 25%,3.1666666666666665,1517.3341666666668,484.6141666666667,1162.5,0.0,2.5833333333333335,2.9166666666666665,5.0,2.5,0.6666666666666666,12.0,1162.5,3487.5,274.01,7596.74,0.0,550.46,0.0,5136.8,18208.010000000002,0.06384552732561108,0.19153658197683326,0.01504887134837909,0.41721967419833356,0.0,0.030231749653037317,0.0,0.28211759549780563
STU100291,Student,5508.0,24.0,Resident,Individual,High,1,Mass,Q1 - Bottom 25%,3.75,3121.6375000000003,836.8336111111112,2754.0,0.0,2.9166666666666665,3.5,2.0,2.5833333333333335,1.1666666666666667,12.0,1948.75,2754.0,0.0,6313.3099999999995,292.65,995.58,0.0,7448.88,19753.17,0.09865505131581413,0.13942066007633205,0.0,0.3196099664003297,0.01481534356257755,0.05040102424066619,0.0,0.37709795440428046
STU100292,Student,12049.0,20.0,Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,6.166666666666667,8336.124166666666,1362.7339682539682,6024.5,0.0,3.9166666666666665,5.666666666666667,8.0,4.333333333333333,1.8333333333333333,12.0,1971.65,8855.54,1750.65,23700.14,1438.6,3691.09,5809.44,10699.539999999999,57916.65,0.03404288749435611,0.1529014540723609,0.03022705905814649,0.40921116811832176,0.024839143838602543,0.06373106869958811,0.10030690656313856,0.1847403121554855
STU100293,Student,4846.0,20.0,Non-Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,2.9166666666666665,1673.1641666666667,551.7506944444444,2423.0,0.0,2.4166666666666665,2.75,7.0,2.1666666666666665,0.75,12.0,0.0,7230.26,0.0,6994.92,981.96,249.18,0.0,4621.65,20077.97,0.0,0.3601091146166669,0.0,0.34838781012223846,0.048907334755455854,0.012410617208811448,0.0,0.23018512329682728
STU100294,Student,9961.0,20.0,Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,5.0,5348.86,1046.5111388888888,2997.89,0.0,3.3333333333333335,4.583333333333333,8.0,3.0833333333333335,1.9166666666666667,12.0,5820.0599999999995,0.0,3802.56,28243.66,3323.91,3749.13,7714.469999999999,11532.529999999999,64186.32,0.09067446147403371,0.0,0.05924253018400182,0.4400261613378053,0.05178533369727381,0.05841010981779295,0.12018869441338902,0.17967270907570335
STU100295,Student,4524.0,23.0,Non-Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,4.5,12208.284166666666,2193.136513888889,111609.03,0.0,3.1666666666666665,4.0,5.0,3.1666666666666665,1.3333333333333333,12.0,1685.03,2076.39,331.43,8975.82,430.51,81.49,554.46,5064.4,19199.53,0.08776412755937255,0.10814795987193436,0.01726240173587583,0.46750206906106556,0.022422944728334497,0.004244374732089796,0.02887883192973995,0.2637772903815875
STU100296,Student,9839.0,25.0,Non-Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,4.916666666666667,5138.891666666666,1044.7870416666667,4919.5,0.0,2.8333333333333335,4.583333333333333,14.0,3.6666666666666665,1.25,12.0,4090.38,9839.0,2272.33,25512.36,1923.38,2530.4700000000003,3721.88,11776.9,61666.700000000004,0.06633045063218884,0.15955126510742426,0.036848574676446116,0.41371372231690684,0.031189929086524817,0.04103462646776948,0.06035477818660638,0.19097665352613322
STU100297,Student,10636.0,23.0,Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,6.083333333333333,10197.800000000001,1678.0844444444444,5318.0,0.0,3.6666666666666665,5.833333333333333,2.0,4.916666666666667,1.1666666666666667,12.0,10481.460000000001,30846.48,2140.38,23263.27,639.05,1939.1,6975.889999999999,11035.21,87320.84,0.12003388881737741,0.35325450373587797,0.024511674418157225,0.2664114316811428,0.007318413336381098,0.022206611846610727,0.07988803131073864,0.12637544485371419
STU100298,Student,13886.0,21.0,Resident,Corporate,Medium,1,Mass,Q1 - Bottom 25%,6.083333333333333,10200.262499999999,1669.755634920635,6943.0,0.0,3.8333333333333335,5.416666666666667,11.0,4.666666666666667,1.4166666666666667,12.0,5895.55,20937.93,1182.29,27761.12,999.86,2171.46,6075.23,10510.289999999999,75533.73,0.07805188489963359,0.27719973580015184,0.01565247737666338,0.367532756557898,0.013237264994062917,0.02874821619427506,0.08043068970643975,0.13914697447087546
STU100299,Student,14421.0,26.0,Non-Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,5.666666666666667,9081.223333333333,1612.6831666666667,6134.49,0.0,3.5,5.25,6.0,3.5833333333333335,2.0833333333333335,12.0,10601.93,6134.49,1694.5700000000002,22571.65,2026.57,1922.35,4627.34,11749.45,61328.35,0.17287160016533953,0.10002698588825559,0.027631103722829658,0.3680459363410234,0.033044587046610584,0.0313452098417779,0.07545189133573625,0.19158268565842715
STU100300,Student,12016.0,19.0,Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,5.916666666666667,8809.397500000001,1483.1674285714287,6008.0,0.0,3.6666666666666665,5.0,6.0,4.083333333333333,1.8333333333333333,12.0,2450.09,16807.55,2801.16,21883.84,3700.69,4421.67,3632.0,10025.310000000001,65722.31,0.037279426118771546,0.2557358376478246,0.04262114341385748,0.33297429746459006,0.056307972133054975,0.06727806737164291,0.05526281714687144,0.15254043870338704
STU100301,Student,12036.0,24.0,Non-Resident,Corporate,Medium,1,Mass,Q1 - Bottom 25%,6.083333333333333,9218.826666666666,1512.8936507936507,6018.0,0.0,3.6666666666666665,5.666666666666667,7.0,4.416666666666667,1.6666666666666667,12.0,10018.23,12036.0,1906.9600000000003,27230.64,1890.8600000000001,4103.38,1104.58,10544.8,68835.45,0.14553881757146936,0.17485176605949407,0.027703167481290532,0.3955903535169742,0.027469276368499083,0.059611435677401695,0.016046673625290456,0.15318850969958067
STU100302,Student,13840.0,18.0,Non-Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,5.5,8576.23,1289.903847222222,6920.0,1.0,3.3333333333333335,4.583333333333333,7.0,3.3333333333333335,2.1666666666666665,12.0,8434.1,14647.91,7216.76,23537.55,14105.36,6976.54,11626.22,16370.32,102914.76000000001,0.0819522875047272,0.14233050730526892,0.07012366350560405,0.22870917640968114,0.13705866874683476,0.06778949880464182,0.11296941274507173,0.15906678497817026
STU100303,Student,5202.0,20.0,Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,2.75,1380.4033333333334,494.00805555555553,1403.5,0.0,2.3333333333333335,2.6666666666666665,5.0,2.0,0.75,12.0,2115.2799999999997,0.0,583.19,5977.360000000001,389.36,649.24,968.74,5881.67,16564.840000000004,0.12769697745344954,0.0,0.035206497617845986,0.3608462261029988,0.02350520741522405,0.03919385879972278,0.05848169979305564,0.355069532817703
STU100304,Student,12018.0,20.0,Non-Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,5.166666666666667,5100.054166666667,978.1509305555555,3568.4,0.0,3.6666666666666665,4.833333333333333,12.0,3.9166666666666665,1.25,12.0,10667.279999999999,4280.18,545.31,28627.79,0.0,4028.1,2298.12,10753.869999999999,61200.649999999994,0.17430010955765993,0.06993683890612273,0.008910199483175424,0.46776937826640735,0.0,0.06581792840435519,0.03755058157062058,0.17571496381165885
STU100305,Student,4286.0,21.0,Non-Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,4.083333333333333,4162.573333333334,926.3463194444444,15397.45,0.0,3.0833333333333335,3.8333333333333335,3.0,2.9166666666666665,1.1666666666666667,12.0,1802.17,0.0,1760.19,7846.389999999999,0.0,0.0,2088.05,7021.12,20517.92,0.0878339519795379,0.0,0.08578793561920507,0.3824164437720783,0.0,0.0,0.10176713818944612,0.3421945304397327
STU100306,Student,5460.0,23.0,Resident,Corporate,Low,3,Mass,Q1 - Bottom 25%,3.1666666666666665,1432.415,445.27715277777776,2730.0,0.0,2.3333333333333335,3.0833333333333335,4.0,2.5833333333333335,0.5833333333333334,12.0,1717.88,2730.0,702.16,5840.01,652.06,409.56,0.0,5137.31,17188.98,0.09994077600881496,0.15882268755912218,0.040849427947440745,0.3397531441656224,0.037934769835092016,0.02382689374238611,0.0,0.29887230074152166
STU100307,Student,223.0,26.0,Resident,Corporate,Low,2,Mass,Q1 - Bottom 25%,3.0,20308.415833333333,6773.136041666666,227629.54,0.0,2.4166666666666665,2.9166666666666665,7.0,2.0833333333333335,0.9166666666666666,12.0,1841.46,1000.0,218.75,7642.94,183.34,0.0,0.0,5184.96,16071.45,0.11457958056055925,0.062222139259369875,0.01361109296298716,0.47556007703100833,0.011407807011812873,0.0,0.0,0.3226193031742624
STU100308,Student,14362.0,26.0,Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,6.25,22891.993333333332,3164.8673154761905,169225.72,0.0,3.75,5.25,4.0,4.333333333333333,1.9166666666666667,12.0,6244.9,5876.83,2871.6,24964.95,1415.87,2440.0299999999997,2689.4,12291.1,58794.68,0.10621539227698831,0.0999551319949356,0.048841153655398754,0.4246123969039376,0.024081600580188545,0.04150086368358497,0.04574223382115525,0.209051227083811
STU100309,Student,12986.0,23.0,Resident,Corporate,Medium,1,Mass,Q1 - Bottom 25%,5.083333333333333,5853.854166666667,1184.5002222222222,6493.0,0.0,3.0833333333333335,4.916666666666667,10.0,3.8333333333333335,1.25,12.0,4406.57,12981.41,666.38,29889.73,1335.23,5401.2,1915.9499999999998,13649.78,70246.25,0.06273032368275887,0.18479861914337065,0.009486342687332065,0.4254992971155044,0.019007847393989002,0.07688951367510721,0.027274765556880257,0.19431329074505757
STU100310,Student,7409.0,20.0,Resident,Joint,Low,2,Mass,Q1 - Bottom 25%,2.75,1485.3566666666666,544.6480555555555,1622.43,0.0,2.25,2.6666666666666665,1.0,1.75,1.0,12.0,1622.43,492.28,1106.8,6786.21,0.0,115.7,1190.65,6510.21,17824.280000000002,0.09102359253781919,0.027618506890600907,0.06209507480807078,0.3807284221298139,0.0,0.006491145785411808,0.06679933214693665,0.36524392570134667
STU100311,Student,7325.0,25.0,Non-Resident,Corporate,High,2,Mass,Q1 - Bottom 25%,2.6666666666666665,1384.2233333333334,517.155,3232.92,0.0,2.1666666666666665,2.6666666666666665,4.0,2.0,0.6666666666666666,12.0,0.0,3232.92,413.65,7250.01,185.71,0.0,0.0,5528.389999999999,16610.68,0.0,0.19462899772917183,0.02490265299193049,0.43646677920470445,0.011180156381316118,0.0,0.0,0.3328214136928771
STU100312,Student,4129.0,25.0,Non-Resident,Corporate,Low,3,Mass,Q1 - Bottom 25%,3.3333333333333335,1579.9174999999998,470.37145833333335,1736.95,0.0,2.75,3.1666666666666665,7.0,2.5833333333333335,0.75,12.0,2613.32,0.0,1729.05,7728.54,376.17,0.0,946.66,5565.27,18959.010000000002,0.13784053070281624,0.0,0.09119938224622487,0.40764470296708527,0.01984122588679472,0.0,0.0499319320998301,0.2935422260972487
STU100313,Student,8963.0,20.0,Non-Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STU100314,Student,7763.0,21.0,Non-Resident,Joint,Medium,1,Mass,Q1 - Bottom 25%,4.090909090909091,3937.990909090909,957.8211363636364,2668.69,0.0,2.909090909090909,3.909090909090909,3.0,2.6363636363636362,1.4545454545454546,11.0,4056.71,0.0,741.6,6035.08,611.37,562.22,1276.4,5674.71,18958.09,0.2139830542000803,0.0,0.03911786472160434,0.31833797603028574,0.03224850182692455,0.029655941078452524,0.06732745756560919,0.2993292045770434
STU100315,Student,3264.0,24.0,Resident,Corporate,Low,2,Mass,Q1 - Bottom 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STU100316,Student,14269.0,22.0,Resident,Joint,Medium,2,Mass,Q1 - Bottom 25%,5.166666666666667,23336.007499999996,4009.8171666666663,223077.35,0.0,3.5,4.75,9.0,3.5,1.6666666666666667,12.0,5308.18,0.0,1358.49,25624.46,1828.3400000000001,3475.16,8092.64,11267.470000000001,56954.740000000005,0.09319996895780755,0.0,0.02385209729690628,0.44990917349460285,0.032101630171606436,0.06101616827677555,0.1420889639738501,0.19783199782845115
STU100317,Student,5148.0,19.0,Non-Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,3.0,6173.185,2056.1252777777777,51887.43,0.0,2.5,2.75,4.0,2.0833333333333335,0.9166666666666666,12.0,0.0,5139.389999999999,0.0,8607.84,1847.72,526.84,0.0,6069.0,22190.79,0.0,0.23160013681351585,0.0,0.3879014672303239,0.0832651744259668,0.02374138099635029,0.0,0.27349184053384307
STU100318,Student,6000.0,27.0,Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,4.0,3482.73,864.4939166666667,3000.0,0.0,3.0,3.8333333333333335,3.0,3.3333333333333335,0.6666666666666666,12.0,644.9,3000.0,892.29,8830.38,0.0,251.6,0.0,6642.95,20262.12,0.03182786401422951,0.14805953177653672,0.04403734653629531,0.43580730940296475,0.0,0.012417259398325546,0.0,0.3278506888716482
STU100319,Student,3041.0,20.0,Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,2.75,1412.8166666666666,530.2502083333334,818.79,0.0,2.3333333333333335,2.75,2.0,1.9166666666666667,0.8333333333333334,12.0,439.34,0.0,0.0,8176.04,168.55,471.03,926.16,6772.68,16953.8,0.025913954393705245,0.0,0.0,0.4822541259186731,0.009941723979284882,0.027783151859760054,0.054628460876027796,0.39947858297254896
STU100320,Student,3563.0,25.0,Non-Resident,Joint,Low,2,Mass,Q1 - Bottom 25%,4.083333333333333,2669.534166666667,665.9068611111111,1781.5,0.0,3.4166666666666665,3.8333333333333335,6.0,3.0,1.0833333333333333,12.0,3381.6400000000003,0.0,911.3,7471.78,67.12,82.31,983.44,6808.24,19705.83,0.17160606784895638,0.0,0.046245197487241076,0.37916596256031837,0.003406098601276881,0.004176936470070025,0.04990604303396507,0.3454936939981721
STU100321,Student,2317.0,23.0,Non-Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,2.6666666666666665,1063.0600000000002,366.4905555555556,1028.19,0.0,2.3333333333333335,2.6666666666666665,1.0,2.0,0.6666666666666666,3.0,0.0,1028.19,0.0,659.85,0.0,524.4,0.0,976.74,3189.18,0.0,0.322399488269712,0.0,0.2069027148044325,0.0,0.16443098225876243,0.0,0.3062668146670931
STU100322,Student,4963.0,25.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,2.9166666666666665,1668.4491666666665,550.9593055555556,2481.5,0.0,2.5833333333333335,2.8333333333333335,5.0,1.75,1.1666666666666667,12.0,0.0,4963.0,0.0,7668.360000000001,229.84,0.0,347.49,6812.7,20021.39,0.0,0.2478848871132324,0.0,0.3830083725455626,0.011479722436853785,0.0,0.017355937824496702,0.34027108007985457
STU100323,Student,13830.0,22.0,Non-Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,6.333333333333333,9200.128333333332,1446.9476984126984,6915.0,0.0,3.6666666666666665,5.5,13.0,4.666666666666667,1.6666666666666667,12.0,11439.15,6915.0,989.2,24399.59,2154.6,2187.1,5205.95,10421.47,63712.06,0.17954450068009103,0.10853518156531118,0.015526102907361653,0.382966584348395,0.03381777327557765,0.034327880781126835,0.08171058980042396,0.16357138664171272
STU100324,Student,6947.0,23.0,Non-Resident,Corporate,Medium,3,Mass,Q1 - Bottom 25%,2.6666666666666665,1298.8191666666667,469.44097222222223,1718.51,0.0,2.25,2.5833333333333335,0.0,2.0833333333333335,0.5833333333333334,12.0,1718.51,0.0,292.45,7696.46,393.84,0.0,0.0,5484.57,15585.83,0.11026105122409266,0.0,0.01876383869194005,0.4938113658367889,0.025269106617998527,0.0,0.0,0.35189463762917983
STU100325,Student,6851.0,19.0,Non-Resident,Joint,Low,2,Mass,Q1 - Bottom 25%,4.0,3519.8108333333334,878.413625,3425.5,0.0,2.6666666666666665,3.9166666666666665,6.0,2.6666666666666665,1.3333333333333333,12.0,784.9,4762.71,0.0,7856.92,561.84,0.0,1455.5,4983.9,20405.769999999997,0.03846461074490206,0.23340016083686138,0.0,0.3850342329644998,0.02753338884050933,0.0,0.07132786461868384,0.2442397419945437
STU100326,Student,10326.0,26.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,4.75,5184.884999999999,1093.2644166666666,3384.95,0.0,2.9166666666666665,4.416666666666667,9.0,3.0,1.75,12.0,8470.83,0.0,4619.53,30351.37,1362.3600000000001,0.0,4822.7,12591.83,62218.62,0.13614622117944755,0.0,0.07424674478476057,0.48781811618451193,0.021896339070201172,0.0,0.07751216597218002,0.20238041280889868
STU100327,Student,4690.0,18.0,Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,4.416666666666667,338710.87833333336,61215.00899206349,643578.91,0.0,2.6666666666666665,3.0,4.0,3.25,1.1666666666666667,12.0,2156.69,0.0,0.0,8459.72,63.8,836.7,1857.49,5489.29,18863.69,0.1143302291333244,0.0,0.0,0.4484658091815546,0.0033821590579573776,0.044355054604904985,0.09846906941324843,0.2909976786090102
STU100328,Student,3920.0,21.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,3.75,2489.306666666667,669.4465555555556,1960.0,0.0,2.9166666666666665,3.75,3.0,3.0,0.75,12.0,0.0,1960.0,0.0,7648.900000000001,1256.1,0.0,1361.25,5751.2,17977.45,0.0,0.10902547357940086,0.0,0.4254719106436119,0.06987086600157419,0.0,0.07571986015814255,0.3199118896172705
STU100329,Student,5953.0,26.0,Non-Resident,Joint,Medium,1,Mass,Q1 - Bottom 25%,3.75,2915.3991666666666,789.5600555555556,2057.5,0.0,2.75,3.6666666666666665,5.0,2.9166666666666665,0.8333333333333334,12.0,0.0,1418.61,219.62,6496.719999999999,626.96,85.99,0.0,5957.099999999999,14804.999999999998,0.0,0.09581965552178319,0.014834177642688283,0.43881931779804123,0.04234785545423844,0.005808172914555894,0.0,0.402370820668693
STU100330,Student,1697.0,21.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,3.9166666666666665,2034.3066666666666,513.0713194444444,1000.0,0.0,3.0833333333333335,3.6666666666666665,9.0,2.9166666666666665,1.0,12.0,2000.0,1000.0,0.0,7712.62,0.0,599.12,1622.18,5804.66,18738.579999999998,0.10673167337119463,0.053365836685597315,0.0,0.41159041933807156,0.0,0.031972540075075065,0.08656899295464225,0.3097705375754193
STU100331,Student,1831.0,24.0,Non-Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,3.0,16690.372,4250.5943333333325,76152.63,0.0,2.2,2.8,1.0,1.6,1.4,5.0,0.0,1000.0,0.0,2481.18,0.0,0.0,1000.0,2818.05,7299.23,0.0,0.1370007521341292,0.0,0.33992352618015875,0.0,0.0,0.1370007521341292,0.3860749695515829
STU100332,Student,2993.0,19.0,Resident,Individual,Low,1,Mass,Q1 - Bottom 25%,3.0833333333333335,1525.5516666666665,490.06430555555556,1411.39,0.0,2.5833333333333335,3.0833333333333335,6.0,2.25,0.8333333333333334,12.0,1766.21,0.0,533.29,8706.23,352.9,0.0,1336.86,5611.13,18306.62,0.09647930639298789,0.0,0.029130991958100403,0.47557823344779104,0.019277179512110918,0.0,0.07302604194548201,0.3065082467435278
STU100333,Student,7252.0,21.0,Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,3.75,3451.9816666666666,928.4478888888889,2520.2,0.0,2.6666666666666665,3.4166666666666665,6.0,2.9166666666666665,0.8333333333333334,12.0,0.0,0.0,604.32,8341.81,0.0,0.0,1586.99,6775.73,17308.85,0.0,0.0,0.03491393131259443,0.4819390080796818,0.0,0.0,0.09168662273923456,0.3914604378684893
STU100334,Student,10066.0,24.0,Resident,Joint,Low,2,Mass,Q1 - Bottom 25%,4.75,9318.158333333333,1904.7664583333333,41528.46,0.0,3.0833333333333335,4.416666666666667,9.0,3.4166666666666665,1.3333333333333333,12.0,6052.31,20132.0,2329.9799999999996,21962.84,1253.6799999999998,2545.06,4311.2300000000005,11702.34,70289.44,0.08610553733249263,0.2864157119476268,0.03314836481838523,0.31246286782196586,0.01783596511794659,0.03620828391860854,0.061335386937212764,0.16648788210576154
STU100335,Student,9852.0,19.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,4.916666666666667,5079.485833333333,1010.4266527777778,4926.0,0.0,3.3333333333333335,4.5,7.0,3.3333333333333335,1.5833333333333333,12.0,3887.4900000000002,4926.0,2221.82,26446.91,2566.0299999999997,1859.0800000000002,6003.72,13042.78,60953.83,0.06377761659931788,0.08081526624331892,0.03645086781257224,0.4338843022661578,0.042097928875019,0.03049980616476438,0.09849618965699121,0.21397802238185853
STU100336,Student,12498.0,19.0,Resident,Joint,Medium,1,Mass,Q1 - Bottom 25%,4.666666666666667,5203.537499999999,1124.362111111111,6249.0,0.0,3.4166666666666665,4.166666666666667,10.0,3.1666666666666665,1.5,12.0,7293.69,8096.1,1941.2,26910.44,1324.0500000000002,1346.55,6992.49,8537.93,62442.45,0.11680659551314851,0.12965698815469284,0.031087825669876824,0.4309638715329075,0.021204324942406972,0.02156465673592244,0.11198295390395477,0.13673278354709018
STU100337,Student,319.0,22.0,Resident,Individual,Medium,1,Mass,Q1 - Bottom 25%,3.0,14512.355833333333,4846.809513888888,158273.04,0.0,2.4166666666666665,2.8333333333333335,4.0,2.0,1.0,12.0,295.58,2000.0,588.1899999999999,7421.5599999999995,0.0,0.0,0.0,5569.9,15875.229999999998,0.01861894284366274,0.12598242671129806,0.0370508017836592,0.46749306939175056,0.0,0.0,0.0,0.3508547592696295
STU100338,Student,379.0,19.0,Resident,Corporate,Low,2,Mass,Q1 - Bottom 25%,3.0,11179.097499999998,2900.6545833333334,117303.69,0.0,2.4166666666666665,2.8333333333333335,4.0,2.3333333333333335,0.6666666666666666,12.0,2000.0,1000.0,0.0,6060.67,606.6800000000001,305.42,0.0,6872.71,16845.48,0.11872621023562405,0.05936310511781202,0.0,0.3597801902943698,0.0360144086128742,0.018130679565082148,0.0,0.40798540617423784
STU100339,Student,12115.0,18.0,Resident,Joint,Low,2,Mass,Q1 - Bottom 25%,5.666666666666667,8690.1975,1527.2139325396827,6057.5,0.0,3.3333333333333335,5.0,4.0,4.083333333333333,1.5833333333333333,12.0,3237.35,14363.7,2374.12,24606.86,2408.63,2242.24,4357.26,12255.32,65845.48,0.04916586529553737,0.21814253613156137,0.03605592973124351,0.37370613746000486,0.03658003556204618,0.034053058767283644,0.06617401832289779,0.1861224187294253
STU100340,Student,1971.0,25.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STU100341,Student,5895.0,25.0,Non-Resident,Corporate,Medium,1,Mass,Q1 - Bottom 25%,3.5833333333333335,2905.224166666667,813.3416666666667,1921.39,0.0,2.75,3.3333333333333335,3.0,2.5833333333333335,1.0,12.0,1539.95,0.0,537.6800000000001,5003.17,0.0,409.05,1993.0500000000002,5579.12,15062.02,0.10224060252210528,0.0,0.03569773509794835,0.3321712492746657,0.0,0.027157711913807045,0.13232288896177274,0.37040981222970093
STU100342,Student,6558.0,20.0,Non-Resident,Joint,Low,1,Mass,Q1 - Bottom 25%,2.8333333333333335,1522.4750000000001,515.9478472222222,3279.0,0.0,2.0833333333333335,2.6666666666666665,4.0,2.0833333333333335,0.75,12.0,1802.09,3279.0,181.96,7280.08,244.32,309.82,0.0,5172.43,18269.7,0.09863818234563237,0.1794774955253781,0.009959659983469898,0.3984783548717275,0.01337296178919194,0.016958132864797998,0.0,0.2831152126198022
STU100343,Student,11.0,24.0,Non-Resident,Joint,Medium,1,Mass,Q1 - Bottom 25%,4.0,1315.23,324.5888472222222,1000.0,0.0,2.9166666666666665,3.5833333333333335,4.0,2.8333333333333335,1.1666666666666667,12.0,0.0,2000.0,501.96,6870.79,194.67,488.29,351.91,5339.68,15747.3,0.0,0.12700589942402826,0.03187594063744261,0.43631543185180954,0.012362119220437789,0.03100785531487938,0.022347323033154894,0.33908543051824763
STU100344,Student,7571.0,19.0,Non-Resident,Individual,Medium,1,Mass,Q1 - Bottom 25%,3.0,1599.0366666666666,530.4107638888889,1842.44,0.0,2.1666666666666665,3.0,2.0,2.1666666666666665,0.8333333333333334,12.0,2546.81,512.79,1292.03,7214.8099999999995,0.0,0.0,1274.75,6347.25,19188.440000000002,0.1327262664395855,0.02672390251630669,0.06733376970717786,0.37599773613696574,0.0,0.0,0.0664332275057274,0.3307850976942367
STU100345,Student,13938.0,24.0,Non-Resident,Corporate,Low,1,Mass,Q1 - Bottom 25%,5.0,19579.9875,3485.0356944444447,154451.24,0.0,3.25,4.75,9.0,3.5833333333333335,1.4166666666666667,12.0,6609.16,27956.27,1120.68,25631.89,1168.45,1144.49,6661.08,10216.59,80508.61,0.08209258612215513,0.3472457169487835,0.013920001848249524,0.3183745191973877,0.014513354534378372,0.014215746613933591,0.08273748608999708,0.1269005886451151
